"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0046578","GO:0046578","regulation of Ras protein signal transduction","85/4775","228/23210",4.11845747761942e-09,7.62471181667378e-08,4.89111577158721e-08,"330171/16400/21844/19158/26554/26395/59046/110279/216963/11303/21858/21927/109934/12928/72318/52666/215821/17311/68585/20403/18015/110596/19418/16443/20662/212307/12558/192662/14163/15461/236915/16412/18186/26921/53972/78255/11352/69601/19419/20262/16800/170731/19415/319974/70727/16653/234353/233877/54126/50768/235041/19417/207212/216831/227377/232227/12402/320271/193385/99167/73728/75687/14745/227743/320404/57295/269608/107746/104418/229541/65079/11845/57912/11548/72729/108058/260299/19762/69632/14251/545156/211323/240057/99371/18226",85
"GO:0042982","GO:0042982","amyloid precursor protein metabolic process","33/4775","60/23210",4.53789948466835e-09,8.37609291107197e-08,5.37311325682288e-08,"15114/19165/226548/56321/19164/19878/68581/12759/16432/27373/13383/11820/13548/11307/64294/13838/56177/13638/18196/12367/117148/23988/14225/239528/66340/100017/233489/69352/68875/216028/20660/606496/19122",33
"GO:1900271","GO:1900271","regulation of long-term synaptic potentiation","30/4775","52/23210",4.96999613379011e-09,9.14627646710927e-08,5.86717218370761e-08,"382056/12308/18412/11540/432530/18015/13116/13488/15387/11514/11838/56637/11820/12912/13838/12307/18196/18125/19242/18479/245537/19339/11554/67869/228994/20853/11539/64011/545156/19122",30
"GO:0034643","GO:0034643","establishment of mitochondrion localization, microtubule-mediated","16/4775","19/23210",5.14164915024550e-09,9.40601394992982e-08,6.0337891168116e-08,"15114/59040/17762/22187/83767/56444/15251/18039/319613/214952/70827/22223/67095/17755/17760/16561",16
"GO:0047497","GO:0047497","mitochondrion transport along microtubule","16/4775","19/23210",5.14164915024550e-09,9.40601394992982e-08,6.0337891168116e-08,"15114/59040/17762/22187/83767/56444/15251/18039/319613/214952/70827/22223/67095/17755/17760/16561",16
"GO:0034764","GO:0034764","positive regulation of transmembrane transport","86/4775","233/23210",5.8245963962538e-09,1.06238570363623e-07,6.81501359723623e-08,"11651/109880/65962/109552/12297/12028/11652/20511/16573/15114/76686/56398/12289/217154/12298/19164/216739/11418/13488/93692/15165/18753/11838/15980/57440/18607/104215/433256/20411/14873/76055/80906/14169/20617/22218/13167/24012/11931/11636/53416/12349/57320/57816/18125/14467/68465/17258/54208/20866/245537/11739/20312/21838/232430/109676/17319/11554/268345/54375/75607/16511/384783/116873/432442/12293/20927/72993/11932/118454/232341/12856/16485/11840/103172/18795/12288/58887/81905/26416/12631/16502/13483/238161/54376/109905/11735",86
"GO:0030522","GO:0030522","intracellular receptor signaling pathway","76/4775","198/23210",6.13022004785523e-09,1.11483205295066e-07,7.15144751429657e-08,"19411/13163/12317/20848/12034/22230/17978/11848/93760/67544/22196/20183/12261/20185/22629/13982/66521/21929/80913/17977/13207/74136/23801/94186/66354/21834/67488/77889/22215/58184/11545/26381/16592/20779/67890/15502/80912/57320/12753/80751/20602/14228/56018/18479/13017/192169/18667/235041/19883/66663/93686/16601/170826/22378/16969/234594/19401/18673/20182/243937/381022/12064/60595/67040/81702/18212/21833/56736/22260/67070/56496/77006/12953/224903/56351/67917",76
"GO:0071375","GO:0071375","cellular response to peptide hormone stimulus","89/4775","244/23210",6.21766728224062e-09,1.12740937632393e-07,7.23212878618515e-08,"20683/11651/20852/17274/20848/11652/79221/16001/11789/12567/12387/232339/19211/16956/12928/83431/23797/67972/20393/216233/14783/22433/19878/19325/22318/15387/18753/50933/11514/19387/15499/14083/56637/11512/15370/18607/104215/12322/110355/26379/20411/12877/20846/98415/72674/11545/20402/19262/19246/12349/20779/11747/229709/22608/70556/18762/56041/18479/67043/18709/75747/18746/12988/20588/14678/19268/17918/230514/109241/51788/74143/192157/384783/56436/228869/72993/18708/56484/20660/18750/18795/22628/18751/12631/106572/606496/14784/20383/68421",89
"GO:0046486","GO:0046486","glycerolipid metabolic process","111/4775","325/23210",6.89065629193716e-09,1.24577407741327e-07,7.99141709794966e-08,"56077/18591/320634/106861/16890/193742/66826/66268/19211/16956/26943/74451/170749/108083/67181/14081/13982/56442/216233/216739/668212/18806/20338/19210/210992/218442/21834/18606/13350/14731/104015/14555/320951/72084/20975/12978/433256/21416/84095/66082/117150/13106/27388/14755/18590/13167/23827/67292/18718/13481/16592/81004/18706/18720/14077/84652/269615/75320/52858/67800/50790/17257/52123/18709/192654/77116/76192/16835/27399/76500/23945/104718/55979/170835/380921/18717/77582/269060/219024/217480/67452/382030/54673/234515/213056/192157/329777/54608/231871/54384/71795/104418/15560/18708/101490/66459/67078/231070/228859/20660/18795/54607/212862/22260/72108/66569/14775/242291/227333/28042/13480",111
"GO:1903312","GO:1903312","negative regulation of mRNA metabolic process","40/4775","81/23210",7.15935820474784e-09,1.29056851848744e-07,8.27876539711838e-08,"11991/53379/77134/107951/12455/15388/17164/67996/12261/75553/15387/56215/18458/13548/12457/59092/225027/108013/27632/109331/22608/57317/56717/108014/22185/236732/19826/68035/214627/19656/67384/73158/666794/51810/15568/230908/230753/12696/18148/15381",40
"GO:2000146","GO:2000146","negative regulation of cell motility","99/4775","281/23210",7.35521006271388e-09,1.32200787278808e-07,8.48044321178949e-08,"18591/16480/13202/11651/235072/109880/72349/12317/20848/23790/17260/11848/110279/19211/20807/109934/12928/19272/13179/19279/260315/16009/18015/114886/69237/13488/19270/64652/14083/17470/56637/19252/13001/22240/23789/192662/66082/19271/67588/16011/14270/72674/56177/269275/69601/114715/18645/56426/109331/69216/19017/21814/19242/20901/259302/269951/11819/16202/17257/50768/20312/18709/21838/23988/58233/22003/17319/76499/320271/11792/193385/234593/74012/18133/54608/228880/13138/50791/20927/17965/11539/67254/245555/56484/72065/18795/76108/11852/338366/12631/70771/20315/16413/211323/223255/76707/105352/20733/211556",99
"GO:0018105","GO:0018105","peptidyl-serine phosphorylation","109/4775","318/23210",7.51272509201035e-09,1.34639390093732e-07,8.63687520522732e-08,"18591/11836/11651/13549/109880/12028/11652/18749/18747/17169/15257/80297/106763/17164/18099/58231/23797/20393/17347/14694/19878/13488/18193/26419/18753/50523/22418/13829/14586/27373/29857/224105/56637/11820/13548/26404/15516/18607/93687/12322/110355/13728/104318/20617/12747/58184/68606/16589/53416/15259/20779/18706/13175/18645/56426/23897/70762/22166/57320/56717/18762/18125/22241/52163/18479/16202/14456/21951/546071/214897/232430/17319/57321/71751/228140/170835/216742/12283/15275/67384/11998/227743/231876/17872/101490/104175/18754/232341/13000/12064/12569/333433/18750/18751/75770/26416/108058/18212/231474/606496/12323/27387/18213/19049/26417/26413/21969/12995/18752",109
"GO:0032388","GO:0032388","positive regulation of intracellular transport","74/4775","192/23210",7.85178603285508e-09,1.40308002587106e-07,9.00050652187232e-08,"16480/13726/27061/12297/11652/18747/21849/76709/12540/16573/17756/66437/14360/19164/216344/66397/22433/18806/22627/22318/238276/19042/18753/69150/56637/21416/15461/74117/20910/67231/56426/20280/15444/20218/66169/71116/52822/19384/52163/56330/18479/29810/17257/14456/18709/77116/69981/22771/12669/18245/380752/54673/100017/12520/108687/75687/18247/18708/230908/360213/67774/11840/12569/20660/16500/20955/26416/432508/606496/56632/16413/26413/11735/19122",74
"GO:0061572","GO:0061572","actin filament bundle organization","67/4775","168/23210",7.95449558670121e-09,1.41732558647436e-07,9.09188923615347e-08,"11858/19353/109880/26554/11848/18016/109711/20807/102866/21927/18643/14219/22027/19878/76566/77579/13829/211401/22240/23789/20411/108100/18186/68606/11352/59030/20779/18645/54418/56717/11518/23912/14086/11519/233877/18479/50768/20312/18709/235041/22003/17127/14457/76499/56320/67384/233977/14745/243961/71653/18708/235431/104027/320472/118449/269233/11852/218194/60595/16423/12631/19229/21333/16413/76707/17118/57028",67
"GO:0000245","GO:0000245","spliceosomal complex assembly","27/4775","45/23210",8.9776911527339e-09,1.59502783736612e-07,1.02318172791813e-07,"14007/67465/20815/13046/67996/53817/20222/67684/66978/20630/108013/28000/81898/56758/74200/56195/192196/19655/22184/76183/83486/319586/328110/231386/19656/28035/20817",27
"GO:0031113","GO:0031113","regulation of microtubule polymerization","30/4775","53/23210",9.19689463389408e-09,1.62460903776381e-07,1.0421575370092e-07,"19353/12576/11789/76686/17756/229589/17762/20393/260315/13494/26419/13548/20617/227634/13589/20257/230101/12345/100732/14228/18479/17257/13191/76499/170835/83679/72205/17755/14544/22153",30
"GO:1901799","GO:1901799","negative regulation of proteasomal protein catabolic process","30/4775","53/23210",9.19689463389408e-09,1.62460903776381e-07,1.0421575370092e-07,"52551/71472/66753/12328/252870/15516/225131/224727/57438/17754/53378/56228/57320/80750/102122/93739/20588/223870/219158/216440/226418/59025/70369/77006/225896/56353/72330/75744/18752/108143",30
"GO:0048678","GO:0048678","response to axon injury","35/4775","67/23210",9.51163912926119e-09,1.67540729233986e-07,1.07474370552284e-07,"109880/12028/26395/16001/20656/19280/19211/83431/380684/68585/14226/18039/20655/22240/13838/19242/18007/269473/19268/17319/14824/17136/101490/27528/65079/237847/14432/18377/226123/19716/237868/16476/18213/223255/244058",35
"GO:0098698","GO:0098698","postsynaptic specialization assembly","20/4775","28/23210",9.80482230789826e-09,1.71723663432366e-07,1.10157647759491e-07,"19280/19211/73340/18164/236915/19266/80749/245537/12404/18190/210274/243961/217692/225875/272381/14432/216856/18213/74342/192167",20
"GO:1904861","GO:1904861","excitatory synapse assembly","20/4775","28/23210",9.80482230789826e-09,1.71723663432366e-07,1.10157647759491e-07,"19280/19211/18164/20351/19266/80749/12404/20320/18190/140570/210274/243961/217692/225875/272381/192198/216856/18213/74342/192167",20
"GO:1905037","GO:1905037","autophagosome organization","45/4775","97/23210",1.01760459866101e-08,1.7721842798715e-07,1.13682440593797e-07,"55978/56085/110147/54197/75909/108083/56486/19164/19324/17168/217379/67841/76308/66840/117150/12421/66615/18718/51897/386649/66734/19338/100226/170731/100855/22241/74781/57436/29810/67443/93739/67526/245860/75964/56208/226407/54673/75608/98732/21821/66048/233724/54609/118449/19349",45
"GO:2001243","GO:2001243","negative regulation of intrinsic apoptotic signaling pathway","45/4775","97/23210",1.01760459866101e-08,1.7721842798715e-07,1.13682440593797e-07,"29813/13205/234371/26395/20656/12048/15182/22433/15251/22334/12759/66168/110213/117198/74126/57438/19099/19246/20779/15502/57320/69076/15505/56449/19777/53610/64209/12282/28135/17319/219158/381038/75533/67184/99982/54673/74143/17210/70369/69807/22070/20315/14775/109815/12050",45
"GO:0010001","GO:0010001","glial cell differentiation","87/4775","239/23210",1.02263567887979e-08,1.77592928458983e-07,1.13922675924429e-07,"18591/11651/18032/13389/20848/11652/26395/22388/12799/12387/11848/18028/19211/64383/106763/15182/19164/17172/11540/68585/15902/18015/217166/56217/13488/12759/56335/18606/11820/20655/94185/12558/17190/28000/110355/21416/19271/17937/93742/13838/20720/74117/11352/19262/16842/210529/67916/13131/19744/56717/20481/14357/19242/16653/16202/245537/17257/76527/16835/29873/13796/19058/14733/232232/14824/17136/227325/216049/107503/18023/13138/11496/14432/269604/23966/235402/18377/21367/18212/56386/18213/211323/26417/26413/20666/110893/18991",87
"GO:0006906","GO:0006906","vesicle fusion","44/4775","94/23210",1.05307245642137e-08,1.82364935220161e-07,1.16983832607188e-07,"20615/19376/17274/14809/11652/16573/20907/67826/53334/53331/22318/56494/94090/53612/67474/20983/54525/53611/12890/20617/20980/58244/53330/20910/20614/269338/241727/228960/100226/56041/22317/56216/19339/116733/12889/20979/235415/218035/69017/217517/20955/60510/73122/19349",44
"GO:0006626","GO:0006626","protein targeting to mitochondrion","37/4775","73/23210",1.05868044971904e-08,1.82822548249801e-07,1.17277383151833e-07,"69754/21856/53600/67145/66437/30055/56322/70478/66148/12177/22631/223696/28185/72930/11632/14545/15510/75734/66865/30059/66169/170731/56330/29810/67003/21855/381038/72170/67184/67384/66541/75219/69773/11983/606496/21854/67952",37
"GO:1901652","GO:1901652","response to peptide","126/4775","384/23210",1.07577254061598e-08,1.85255243377025e-07,1.18837913410592e-07,"20683/11651/20852/109880/17274/20848/11652/79221/16001/11789/12567/12387/232339/19211/16956/12928/83431/66437/23797/14360/21929/67972/19164/20393/216233/14783/22433/19878/19325/18806/12295/22318/20384/15387/18753/50933/11514/19387/15499/14083/56637/11820/11512/15370/18607/104215/12322/110355/12333/26379/20411/12877/12912/20846/13838/98415/72674/11545/269275/67092/20402/19262/19246/12349/16418/20779/11747/229709/16800/76959/22608/70556/56717/18762/21814/18125/56041/11938/18479/67043/18709/75747/18746/12988/20588/14678/19268/17918/12286/230514/109241/381677/51788/74143/13653/192157/384783/217127/56436/228869/12293/211007/72993/232975/18708/77781/56484/20660/108071/18750/12705/18795/22628/18751/26416/12631/106572/606496/22059/14784/12953/20661/20383/65019/68421/19122",126
"GO:0002028","GO:0002028","regulation of sodium ion transport","43/4775","91/23210",1.08245047944128e-08,1.85885994589289e-07,1.19242528991669e-07,"11651/11652/16573/98660/80297/56398/22629/20266/23797/20393/94253/93692/14167/14169/20720/11931/53416/14683/229709/57816/18125/17999/69106/11928/57780/74513/75607/11932/11603/232341/11840/246317/333433/18795/108058/20541/12805/269513/11936/75785/11735/432450/72821",43
"GO:0031110","GO:0031110","regulation of microtubule polymerization or depolymerization","42/4775","88/23210",1.10442085735227e-08,1.89132071821576e-07,1.21324829271125e-07,"19353/12576/11789/76686/17756/229589/216965/17762/270058/20393/260315/13494/26419/56471/13548/212307/29877/20617/227634/17754/13589/20257/20262/16800/230101/12345/100732/14228/18479/14168/17257/13191/76499/170835/83679/72205/208158/67254/17755/14544/22153/76707",42
"GO:1901890","GO:1901890","positive regulation of cell junction assembly","49/4775","110/23210",1.21147491845087e-08,2.06890384272842e-07,1.32716467958009e-07,"19353/232370/330814/11418/18606/12405/19271/18186/29819/26921/68606/74117/20351/99633/19266/230775/245537/12404/21838/17127/64085/270190/75409/378937/21983/245450/65945/11603/13048/216028/245446/272381/12064/13640/18750/11538/216856/331461/211187/18212/12631/18213/14251/74342/16413/192167/70237/433485/76965",49
"GO:0016082","GO:0016082","synaptic vesicle priming","19/4775","26/23210",1.261577324404e-08,2.14851497374327e-07,1.3782337911561e-07,"108124/20907/67826/67474/104015/20617/20910/20614/17957/111173/22317/56216/19339/226407/116838/64051/238988/116837/27062",19
"GO:0061025","GO:0061025","membrane fusion","56/4775","133/23210",1.37253660576453e-08,2.33104357425299e-07,1.49532261210885e-07,"20615/19376/17274/14809/11652/16573/20907/67826/53334/56398/53331/217379/22318/56494/94090/53612/11750/67474/74006/20983/54525/53611/12890/20617/20980/58244/53330/20910/20614/269338/386649/241727/228960/76959/100226/22022/56041/22317/56216/14456/19339/116733/12889/20979/74143/209462/235415/218035/69017/70675/217517/20955/66700/60510/73122/19349",56
"GO:0031103","GO:0031103","axon regeneration","29/4775","51/23210",1.40926170279212e-08,2.38684021915204e-07,1.5311151582967e-07,"109880/26395/16001/19280/19211/83431/380684/68585/14226/18039/13838/19242/18007/269473/19268/17319/14824/17136/101490/27528/65079/237847/14432/18377/19716/16476/18213/223255/244058",29
"GO:0016601","GO:0016601","Rac protein signal transduction","24/4775","38/23210",1.43373274505819e-08,2.40843661397377e-07,1.54496885793306e-07,"19353/21844/12928/83767/68585/13169/18015/64652/329165/50884/20262/319974/16653/12554/19417/216831/101314/227377/99167/69581/140580/11845/108058/260299",24
"GO:0070570","GO:0070570","regulation of neuron projection regeneration","24/4775","38/23210",1.43373274505819e-08,2.40843661397377e-07,1.54496885793306e-07,"109880/26395/16001/19280/19211/83431/68585/14226/26921/13838/19242/21838/18007/269473/19268/17319/14824/101490/65079/237847/18377/18213/223255/244058",24
